date,P,T,Ti,Tp,Td,pop,P7,T7
2021-02-07,2604,43020,3.339326923076923,6.0217307692307696,53.50682692307692,67114995,18585.714285714286,318912.71428571426
2021-02-08,25616,426082,36.02480769230769,5.838557692307693,623.4515384615385,67114995,17962.285714285714,316973.14285714284
2021-02-09,19734,377420,26.624134615384612,4.938461538461539,546.4314423076924,67114995,17538.571428571428,316196.4285714286
2021-02-10,18222,344165,25.5875,5.0763461538461545,488.3463461538461,67114995,17188.0,315545.71428571426
2021-02-11,17456,361878,23.27096153846154,4.618846153846154,517.40125,67114995,16731.571428571428,313420.28571428574
2021-02-12,18492,401016,24.978269230769232,4.481057692307692,550.9084615384616,67114995,16312.714285714286,310614.28571428574
2021-02-13,10714,214859,14.354038461538462,4.985769230769231,287.8670192307692,67114995,16119.714285714286,309777.14285714284
2021-02-14,2581,42417,3.0799038461538464,5.49326923076923,51.26788461538461,67114995,16116.42857142857,309691.0
2021-02-15,24916,418779,32.63807692307692,5.594807692307692,585.8007692307692,67114995,16016.42857142857,308647.71428571426
2021-02-16,19694,359425,25.17798076923077,5.156153846153846,487.83490384615385,67114995,16010.714285714286,306077.0
2021-02-17,19661,336860,25.249423076923076,5.394615384615384,465.14625,67114995,16216.285714285714,305033.4285714286
2021-02-18,20451,361284,25.775865384615386,5.296250000000001,486.60346153846154,67114995,16644.14285714286,304948.5714285714
2021-02-19,22229,403052,28.657980769230768,5.204711538461538,551.8568269230769,67114995,17178.0,305239.4285714286
2021-02-20,12495,214079,16.05673076923077,5.49326923076923,284.96634615384613,67114995,17432.428571428572,305128.0
2021-02-21,3025,43145,3.486923076923077,6.048942307692308,51.56413461538462,67114995,17495.85714285714,305232.0
2021-02-22,29107,405531,37.278076923076924,6.363846153846154,570.9148076923077,67114995,18094.571428571428,303339.4285714286
2021-02-23,22138,343048,27.353173076923078,5.707596153846154,466.7096153846154,67114995,18443.714285714286,300999.85714285716
2021-02-24,21009,327571,26.48355769230769,5.746730769230769,453.19240384615387,67114995,18636.285714285714,299672.85714285716
2021-02-25,20978,343045,26.28701923076923,5.51375,480.88961538461535,67114995,18711.571428571428,297067.28571428574
2021-02-26,21576,388429,27.16403846153846,4.924038461538462,540.1594230769231,67114995,18618.285714285714,294978.28571428574
2021-02-27,12578,205345,15.110192307692309,5.329423076923077,278.4676923076923,67114995,18630.14285714286,293730.5714285714
2021-02-28,2924,44089,3.1854807692307694,5.674230769230769,54.1725,67114995,18615.714285714286,293865.4285714286
2021-03-01,27348,402728,33.799326923076926,5.837211538461539,576.6421153846154,67114995,18364.428571428572,293465.0
2021-03-02,21101,336271,26.00788461538462,5.441923076923077,459.4300961538462,67114995,18216.285714285714,292496.85714285716
2021-03-03,20417,319083,25.029230769230768,5.628846153846154,431.01759615384617,67114995,18131.714285714286,291284.28571428574
